fund_code,fund_name,nav_date,unit_nav,accumulated_nav,daily_growth_rate_percent,source
110008,易方达稳健收益债券B,2020-05-28,1.3113,2.2789,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-05-29,1.3126,2.2802,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-01,1.3179,2.2855,0.4,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-02,1.3144,2.282,-0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-03,1.3092,2.2768,-0.4,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-04,1.3059,2.2735,-0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-05,1.3034,2.271,-0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-08,1.3047,2.2723,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-09,1.3069,2.2745,0.17,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-10,1.3069,2.2745,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-11,1.3064,2.274,-0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-12,1.3075,2.2751,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-15,1.3043,2.2719,-0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-16,1.3054,2.273,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-17,1.3038,2.2714,-0.12,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-18,1.3055,2.2731,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-19,1.3063,2.2739,0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-22,1.3042,2.2718,-0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-23,1.3007,2.2683,-0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-24,1.3045,2.2721,0.29,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-29,1.304,2.2716,-0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-06-30,1.3079,2.2755,0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-01,1.3144,2.282,0.5,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-02,1.3216,2.2892,0.55,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-03,1.326,2.2936,0.33,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-06,1.3414,2.309,1.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-07,1.3371,2.3047,-0.32,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-08,1.3407,2.3083,0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-09,1.341,2.3086,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-10,1.3324,2.3,-0.64,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-13,1.3365,2.3041,0.31,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-14,1.3341,2.3017,-0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-15,1.3311,2.2987,-0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-16,1.3208,2.2884,-0.77,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-17,1.3257,2.2933,0.37,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-20,1.342,2.3096,1.23,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-21,1.3442,2.3118,0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-22,1.3478,2.3154,0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-23,1.3492,2.3168,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-24,1.3374,2.305,-0.87,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-27,1.3387,2.3063,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-28,1.3378,2.3054,-0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-29,1.3456,2.3132,0.58,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-30,1.3464,2.314,0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-07-31,1.3491,2.3167,0.2,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-03,1.3558,2.3234,0.5,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-04,1.3567,2.3243,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-05,1.3569,2.3245,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-06,1.3541,2.3217,-0.21,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-07,1.3534,2.321,-0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-10,1.3583,2.3259,0.36,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-11,1.3561,2.3237,-0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-12,1.3534,2.321,-0.2,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-13,1.3541,2.3217,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-14,1.3599,2.3275,0.43,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-17,1.3686,2.3362,0.64,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-18,1.3687,2.3363,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-19,1.3642,2.3318,-0.33,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-20,1.3587,2.3263,-0.4,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-21,1.3604,2.328,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-24,1.3613,2.3289,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-25,1.3595,2.3271,-0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-26,1.3528,2.3204,-0.49,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-27,1.3526,2.3202,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-28,1.358,2.3256,0.4,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-08-31,1.358,2.3256,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-01,1.3583,2.3259,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-02,1.3558,2.3234,-0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-03,1.3534,2.321,-0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-04,1.3515,2.3191,-0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-07,1.345,2.3126,-0.48,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-08,1.3471,2.3147,0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-09,1.3424,2.31,-0.35,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-10,1.3404,2.308,-0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-11,1.3421,2.3097,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-14,1.3445,2.3121,0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-15,1.3469,2.3145,0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-16,1.3469,2.3145,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-17,1.3463,2.3139,-0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-18,1.3495,2.3171,0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-21,1.3484,2.316,-0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-22,1.3435,2.3111,-0.36,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-23,1.3443,2.3119,0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-24,1.3381,2.3057,-0.46,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-25,1.3359,2.3035,-0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-28,1.3367,2.3043,0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-29,1.3373,2.3049,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-09-30,1.3371,2.3047,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-09,1.3417,2.3093,0.34,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-12,1.3479,2.3155,0.46,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-13,1.349,2.3166,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-14,1.3486,2.3162,-0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-15,1.3486,2.3162,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-16,1.3487,2.3163,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-19,1.3475,2.3151,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-20,1.349,2.3166,0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-21,1.3507,2.3183,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-22,1.3506,2.3182,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-23,1.3496,2.3172,-0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-26,1.3482,2.3158,-0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-27,1.3495,2.3171,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-28,1.3492,2.3168,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-29,1.3522,2.3198,0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-10-30,1.3476,2.3152,-0.34,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-02,1.3502,2.3178,0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-03,1.3536,2.3212,0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-04,1.3588,2.3264,0.38,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-05,1.3606,2.3282,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-06,1.361,2.3286,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-09,1.3657,2.3333,0.35,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-10,1.3667,2.3343,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-11,1.3663,2.3339,-0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-12,1.3648,2.3324,-0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-13,1.3581,2.3257,-0.49,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-16,1.3614,2.329,0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-17,1.3625,2.3301,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-18,1.3627,2.3303,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-19,1.3625,2.3301,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-20,1.3617,2.3293,-0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-23,1.3687,2.3363,0.51,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-24,1.3661,2.3337,-0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-25,1.3629,2.3305,-0.23,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-26,1.3638,2.3314,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-27,1.367,2.3346,0.23,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-11-30,1.3658,2.3334,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-01,1.3726,2.3402,0.5,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-02,1.3735,2.3411,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-03,1.3714,2.339,-0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-04,1.3709,2.3385,-0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-07,1.3667,2.3343,-0.31,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-08,1.3664,2.334,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-09,1.3623,2.3299,-0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-10,1.3631,2.3307,0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-11,1.3596,2.3272,-0.26,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-14,1.3618,2.3294,0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-15,1.3606,2.3282,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-16,1.3611,2.3287,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-17,1.3631,2.3307,0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-18,1.3621,2.3297,-0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-21,1.325,2.3316,0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-22,1.3201,2.3267,-0.37,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-23,1.3233,2.3299,0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-24,1.323,2.3296,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-25,1.3272,2.3338,0.32,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-28,1.3286,2.3352,0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-29,1.328,2.3346,-0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-30,1.3309,2.3375,0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2020-12-31,1.3373,2.3439,0.48,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-04,1.3388,2.3454,0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-05,1.3428,2.3494,0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-06,1.3474,2.354,0.34,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-07,1.3526,2.3592,0.39,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-08,1.3528,2.3594,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-11,1.3514,2.358,-0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-12,1.3459,2.3655,0.55,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-13,1.3457,2.3653,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-14,1.3425,2.3621,-0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-15,1.3442,2.3638,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-18,1.3498,2.3694,0.42,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-19,1.3471,2.3667,-0.2,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-20,1.3481,2.3677,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-21,1.3533,2.3729,0.39,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-22,1.3536,2.3732,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-25,1.353,2.3726,-0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-26,1.3462,2.3658,-0.5,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-27,1.3488,2.3684,0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-28,1.3406,2.3602,-0.61,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-01-29,1.337,2.3566,-0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-01,1.3403,2.3599,0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-02,1.3402,2.3598,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-03,1.3382,2.3578,-0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-04,1.336,2.3556,-0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-05,1.3378,2.3574,0.13,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-08,1.3411,2.3607,0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-09,1.3468,2.3664,0.43,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-10,1.3503,2.3699,0.26,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-18,1.3533,2.3729,0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-19,1.3569,2.3765,0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-22,1.3535,2.3731,-0.25,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-23,1.3547,2.3743,0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-24,1.3506,2.3702,-0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-25,1.3535,2.3731,0.21,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-02-26,1.347,2.3666,-0.48,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-01,1.352,2.3716,0.37,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-02,1.3508,2.3704,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-03,1.3582,2.3778,0.55,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-04,1.3523,2.3719,-0.43,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-05,1.3494,2.369,-0.21,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-08,1.3451,2.3647,-0.32,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-09,1.3389,2.3585,-0.46,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-10,1.3392,2.3588,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-11,1.3481,2.3677,0.66,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-12,1.351,2.3706,0.22,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-15,1.3512,2.3708,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-16,1.354,2.3736,0.21,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-17,1.3518,2.3714,-0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-18,1.3543,2.3739,0.18,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-19,1.3497,2.3693,-0.34,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-22,1.3553,2.3749,0.41,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-23,1.3514,2.371,-0.29,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-24,1.3469,2.3665,-0.33,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-25,1.3457,2.3653,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-26,1.3509,2.3705,0.39,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-29,1.3523,2.3719,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-30,1.3546,2.3742,0.17,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-03-31,1.3545,2.3741,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-01,1.3577,2.3773,0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-02,1.357,2.3766,-0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-06,1.3573,2.3769,0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-07,1.357,2.3766,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-08,1.3563,2.3759,-0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-09,1.3543,2.3739,-0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-12,1.351,2.3706,-0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-13,1.3497,2.3693,-0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-14,1.3511,2.3707,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-15,1.351,2.3706,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-16,1.3529,2.3725,0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-19,1.3589,2.3785,0.44,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-20,1.3599,2.3795,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-21,1.3603,2.3799,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-22,1.3596,2.3792,-0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-23,1.3601,2.3797,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-26,1.358,2.3776,-0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-27,1.3561,2.3757,-0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-28,1.3583,2.3779,0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-29,1.3604,2.38,0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-04-30,1.3591,2.3787,-0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-06,1.3606,2.3802,0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-07,1.3595,2.3791,-0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-10,1.3605,2.3801,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-11,1.3616,2.3812,0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-12,1.3631,2.3827,0.11,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-13,1.36,2.3796,-0.23,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-14,1.364,2.3836,0.29,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-17,1.3671,2.3867,0.23,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-18,1.3684,2.388,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-19,1.3672,2.3868,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-20,1.3685,2.3881,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-21,1.3682,2.3878,-0.02,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-24,1.3696,2.3892,0.1,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-25,1.3753,2.3949,0.42,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-26,1.3772,2.3968,0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-27,1.3782,2.3978,0.07,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-28,1.377,2.3966,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-05-31,1.3775,2.3971,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-01,1.3774,2.397,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-02,1.3763,2.3959,-0.08,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-03,1.3758,2.3954,-0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-04,1.377,2.3966,0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-07,1.3757,2.3953,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-08,1.3744,2.394,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-09,1.3751,2.3947,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-10,1.3764,2.396,0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-11,1.3757,2.3953,-0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-15,1.3724,2.392,-0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-16,1.3702,2.3898,-0.16,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-17,1.3694,2.389,-0.06,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-18,1.3701,2.3897,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-21,1.3705,2.3901,0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-22,1.3738,2.3934,0.24,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-23,1.3758,2.3954,0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-24,1.3778,2.3974,0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-25,1.3805,2.4001,0.2,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-28,1.3806,2.4002,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-29,1.3783,2.3979,-0.17,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-06-30,1.3803,2.3999,0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-01,1.3808,2.4004,0.04,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-02,1.3757,2.3953,-0.37,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-05,1.3764,2.396,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-06,1.3783,2.3979,0.14,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-07,1.3815,2.4011,0.23,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-08,1.3813,2.4009,-0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-09,1.3813,2.4009,0.0,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-12,1.3834,2.403,0.15,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-13,1.3871,2.4067,0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-14,1.3859,2.4055,-0.09,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-15,1.3901,2.4097,0.3,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-16,1.3897,2.4093,-0.03,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-19,1.3904,2.41,0.05,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-20,1.3906,2.4102,0.01,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-21,1.3944,2.414,0.27,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-22,1.397,2.4166,0.19,东方财富基金历史净值接口
110008,易方达稳健收益债券B,2021-07-23,1.3973,2.4169,0.02,东方财富基金历史净值接口
